ACD,FOUT_avg,FOUT_max,FOUT_sum,MLOC_avg,MLOC_max,MLOC_sum,NBD_avg,NBD_max,NBD_sum,NOF_avg,NOF_max,NOF_sum,NOI,NOM_avg,NOM_max,NOM_sum,NOT,NSF_avg,NSF_max,NSF_sum,NSM_avg,NSM_max,NSM_sum,PAR_avg,PAR_max,PAR_sum,TLOC,VG_avg,VG_max,VG_sum,CompilationUnit,bug
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,0.25,1,1,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,2,2,4,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,2,2,4,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,12,12,12,0,0,0,1,1,2,17,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,2,2,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,0,0,0,0,0,0,0,1.4,3,7,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,41,41,0,0,0,0,0,0,0,0.951219512,4,39,48,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,8,0,0,0,0,0,0,0,0.625,1,5,13,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,10,0,0,0,0,0,0,0,0.2,1,2,13,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1,1,2,5,0,0,0,1,0
0,0.5,1,1,2.5,5,5,1.5,2,3,0,0,0,0,1,1,1,1,2,2,2,1,1,1,0.5,1,1,16,1.5,2,3,1,0
0,0,0,0,2,3,8,1,1,4,3,3,3,0,4,4,4,1,0,0,0,0,0,0,1.25,3,5,22,1,1,4,1,0
0,0,0,0,1.4,3,7,1,1,5,3,3,3,0,5,5,5,1,0,0,0,0,0,0,0.6,3,3,23,1,1,5,1,0
0,0.153846154,2,2,2.615384615,12,34,1.153846154,2,15,3,3,3,0,13,13,13,1,0,0,0,0,0,0,0.692307692,2,9,67,1.538461538,5,20,1,0
1,3,5,18,4.833333333,8,29,1.666666667,3,10,2,2,2,0,4,4,4,1,0,0,0,2,2,2,2,4,12,55,1.833333333,3,11,1,0
0,0.4,2,2,2,5,10,1.2,2,6,2,2,2,0,5,5,5,1,0,0,0,0,0,0,0.6,2,3,25,1.2,2,6,1,0
0,7.090909091,20,78,10.36363636,31,114,2.181818182,5,24,3,4,6,0,5,9,10,1,0.5,1,1,0.5,1,1,1.181818182,4,13,151,3.272727273,10,36,1,0
0,0.625,2,5,2.375,6,19,1,1,8,3,3,3,0,8,8,8,1,0,0,0,0,0,0,0.875,3,7,43,1.625,3,13,1,0
0,0,0,0,1.714285714,6,12,1,1,7,6,6,6,0,7,7,7,1,0,0,0,0,0,0,0.857142857,6,6,35,1,1,7,1,0
0,1.75,5,42,4.5,13,108,1.458333333,4,35,3.5,4,7,0,11.5,17,23,1,0,0,0,0.5,1,1,0.5,2,12,173,2.083333333,5,50,1,0
0,0.3,1,3,2.7,6,27,1.3,2,13,3,3,3,0,9,9,9,1,1,1,1,1,1,1,0.5,3,5,54,1.6,3,16,1,0
0,2.2,3,11,10.8,27,54,2.8,4,14,0,0,0,0,0,0,0,1,1,1,1,5,5,5,2.2,3,11,68,5,10,25,1,0
4,4.11627907,35,708,8.238372093,62,1417,1.76744186,5,304,4.416666667,37,53,0,14.33333333,116,172,1,0.75,8,9,0,0,0,0.906976744,7,156,1894,3.348837209,19,576,1,0
3,4.7,14,47,13.4,39,134,2.5,5,25,4,4,4,0,10,10,10,1,0,0,0,0,0,0,0.7,2,7,165,3.6,7,36,1,0
0,1.4,3,7,2.8,7,14,1.4,3,7,1,1,1,0,5,5,5,1,0,0,0,0,0,0,1,3,5,28,1.6,3,8,1,0
0,1,3,4,2.5,5,10,1.25,2,5,1,1,1,0,4,4,4,1,0,0,0,0,0,0,1,3,4,22,1.5,2,6,1,0
1,3.625,7,29,10.375,29,83,2.5,6,20,3.5,7,7,0,4,6,8,1,0,0,0,0,0,0,0.625,2,5,123,3.5,8,28,1,0
0,0.625,4,5,3,12,24,1.125,2,9,8,8,8,0,8,8,8,1,0,0,0,0,0,0,1.75,8,14,56,1.25,2,10,1,0
3,6.25,24,125,13.4,72,268,1.95,4,39,13,13,13,0,20,20,20,1,0,0,0,0,0,0,0.75,3,15,341,3.75,20,75,1,0
2,2.4,14,204,5.576470588,31,474,1.588235294,5,135,6,23,30,0,17,48,85,1,1.6,3,8,0,0,0,1.082352941,4,92,728,2.317647059,10,197,1,0
0,0.833333333,4,5,3,8,18,1.166666667,2,7,3,3,3,0,6,6,6,1,0,0,0,0,0,0,1,3,6,38,1.666666667,4,10,1,0
4,6.48,25,162,10.8,47,270,1.76,4,44,9,12,18,0,12.5,25,25,1,0,0,0,0,0,0,0.68,2,17,364,3.28,14,82,1,0
0,0.666666667,2,2,3.333333333,7,10,1.333333333,2,4,3,3,3,0,3,3,3,1,0,0,0,0,0,0,1.666666667,3,5,23,2.333333333,5,7,1,0
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,7,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,0,0,0,0,0,0,0,0.333333333,1,2,12,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,1.25,3,5,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,0,5,5,5,0,0,0,0.4,1,2,14,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,0,0,0,0,0,0,0,0.666666667,2,4,10,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,0.25,1,1,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,2.5,3,5,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,2,3,4,6,0,0,0,1,0
0,0.5,1,1,2.5,5,5,1.5,2,3,0,0,0,0,1,1,1,1,2,2,2,1,1,1,0.5,1,1,16,1.5,2,3,1,0
1,2,5,12,3.833333333,8,23,1.5,2,9,4,4,4,0,6,6,6,1,0,0,0,0,0,0,1,2,6,49,2,3,12,1,0
0,2.864864865,13,106,5.054054054,20,187,1.702702703,6,63,2,5,10,0,7.4,22,37,1,0.2,1,1,0,0,0,1.324324324,3,49,300,2.162162162,9,80,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1.5,2,3,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,1.666666667,4,5,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,0.5,1,2,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,2,2,4,7,0,0,0,1,0
1,2.24,11,56,4.72,24,118,1.4,3,35,2.5,3,5,0,12.5,14,25,1,0,0,0,0,0,0,0.84,2,21,208,1.96,6,49,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,2,3,4,9,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,0.75,1,3,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1.5,2,3,8,0,0,0,1,0
0,4.619047619,17,97,7.428571429,20,156,1.80952381,3,38,5,9,10,0,10.5,14,21,1,0.5,1,1,0,0,0,1.238095238,2,26,238,2.761904762,6,58,1,0
0,2.24,21,56,4.88,37,122,1.4,4,35,4,8,12,0,8.333333333,16,25,1,0,0,0,0,0,0,0.56,2,14,205,1.96,8,49,1,0
0,0.333333333,2,2,2.166666667,5,13,1,1,6,4,4,4,0,6,6,6,1,2,2,2,0,0,0,0.833333333,4,5,35,1,1,6,1,0
0,3.5,14,21,4.5,17,27,1.333333333,3,8,1,1,1,0,6,6,6,1,0,0,0,0,0,0,0.166666667,1,1,45,2.5,8,15,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0.666666667,1,2,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,1.333333333,2,4,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0.5,1,1,6,0,0,0,1,0
0,1.666666667,4,10,3.333333333,5,20,1.333333333,2,8,1,1,1,0,6,6,6,1,0,0,0,0,0,0,1,2,6,40,1.5,2,9,1,0
0,5.285714286,10,37,9.857142857,19,69,2.428571429,4,17,1,1,1,0,7,7,7,1,0,0,0,0,0,0,0.857142857,2,6,98,3.571428571,6,25,1,0
0,1.285714286,2,9,4,9,28,1.285714286,2,9,5,5,5,0,7,7,7,1,1,1,1,0,0,0,0.857142857,3,6,54,1.714285714,3,12,1,0
0,6.5,19,52,7.75,25,62,1.75,4,14,3,3,3,0,8,8,8,1,0,0,0,0,0,0,1.875,4,15,96,2.75,6,22,1,0
0,7.823529412,48,133,13.82352941,84,235,2.058823529,5,35,8,8,8,0,17,17,17,1,1,1,1,0,0,0,0.941176471,2,16,297,4.823529412,22,82,1,0
0,0,0,0,1,1,2,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,2.5,3,5,9,1,1,2,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,1,1,1,0,0,0,0,0,0,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,5,5,5,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1,2,2,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,0.75,3,3,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1,1,2,5,0,0,0,1,0
0,0,0,0,1,1,2,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,3.5,4,7,9,1,1,2,1,0
0,2.666666667,7,8,5.666666667,12,17,2,4,6,2,2,2,0,3,3,3,1,1,1,1,0,0,0,1,1,3,30,2.666666667,5,8,1,0
0,3,6,27,7.222222222,17,65,1.888888889,4,17,6,6,6,0,9,9,9,1,1,1,1,0,0,0,1.777777778,5,16,94,3.777777778,10,34,1,1
0,0,0,0,1,1,2,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1.5,2,3,10,1,1,2,1,0
0,7.352941176,40,125,13.41176471,77,228,2.058823529,5,35,8,8,8,0,17,17,17,1,1,1,1,0,0,0,0.941176471,2,16,290,4.823529412,22,82,1,0
0,1.2,5,6,5.6,22,28,1.6,4,8,2,2,2,0,5,5,5,1,0,0,0,0,0,0,2,5,10,46,2.2,7,11,1,0
0,1.166666667,4,14,4.583333333,16,55,1.666666667,4,20,8,8,8,0,12,12,12,1,1,1,1,0,0,0,0.416666667,3,5,94,2,6,24,1,0
0,0,0,0,1,1,2,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,3.5,4,7,9,1,1,2,1,0
0,0.25,2,2,1.375,2,11,1,1,8,2,2,2,0,8,8,8,1,8,8,8,0,0,0,0.375,1,3,41,1,1,8,1,0
0,3.5,6,7,6.5,11,13,2,3,4,1,1,1,0,2,2,2,1,0,0,0,0,0,0,1,1,2,22,2,3,4,1,0
0,3.75,11,15,6.25,18,25,1.75,4,7,2,2,2,0,4,4,4,1,0,0,0,0,0,0,2.75,5,11,39,2.25,5,9,1,1
0,3.333333333,13,20,5.333333333,19,32,1.5,4,9,5,5,5,0,6,6,6,1,1,1,1,0,0,0,1.333333333,2,8,56,2.5,8,15,1,0
0,0.5,2,3,4.833333333,26,29,1,2,6,1,1,1,0,4,4,4,1,0,0,0,2,2,2,2.5,6,15,49,2,8,12,1,0
0,4.75,6,19,5.75,9,23,1.25,2,5,3,3,3,0,4,4,4,1,0,0,0,0,0,0,1.5,4,6,45,1.25,2,5,1,0
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,6,1,1,1,1,0
0,3.047619048,8,64,4.619047619,13,97,1.761904762,4,37,4,4,4,0,21,21,21,1,0,0,0,0,0,0,1.047619048,3,22,156,2.285714286,5,48,1,0
0,0,0,0,1,1,2,1,1,2,1,1,1,0,2,2,2,1,0,0,0,0,0,0,0.5,1,1,10,1,1,2,1,0
4,4.666666667,25,70,10.93333333,59,164,1.933333333,4,29,4.5,9,9,0,7.5,12,15,1,0,0,0,0,0,0,0.666666667,2,10,234,3.533333333,15,53,1,0
4,3.311111111,20,149,6.444444444,40,290,1.577777778,5,71,2.5,6,10,0,11.25,27,45,1,0,0,0,0,0,0,1.111111111,4,50,437,2.222222222,11,100,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,2,2,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,8,0,0,0,0,0,0,0,1,2,8,14,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,10,0,4,4,4,0,0,0,1.3,4,13,21,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,0.75,2,3,10,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,0,0,0,0,0,0,0,0.666666667,2,4,12,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1.5,2,3,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,0.25,1,1,8,0,0,0,1,0
0,0.5,1,1,2.5,5,5,1.5,2,3,0,0,0,0,1,1,1,1,2,2,2,1,1,1,0.5,1,1,16,1.5,2,3,1,0
4,5.5,25,99,9.722222222,42,175,1.888888889,5,34,6.5,13,13,0,9,16,18,1,0.5,1,1,0,0,0,0.666666667,2,12,256,3.166666667,9,57,1,0
0,4.347826087,31,100,9.130434783,35,210,1.695652174,4,39,7,13,14,0,11.5,20,23,1,0.5,1,1,0,0,0,1.434782609,4,33,295,4.043478261,11,93,1,0
1,0,0,0,2.0625,8,33,1.0625,2,17,0,0,0,0,16,16,16,1,0,0,0,0,0,0,1.25,2,20,72,1,1,16,1,0
4,3.857142857,26,81,8.666666667,60,182,1.714285714,4,36,4,8,8,0,10.5,18,21,1,0,0,0,0,0,0,0.714285714,2,15,263,3.142857143,15,66,1,0
0,2.545454545,8,28,4.636363636,13,51,1.363636364,3,15,1,1,1,0,11,11,11,1,0,0,0,0,0,0,1.090909091,3,12,81,2.454545455,4,27,1,0
0,0.333333333,1,3,2.333333333,4,21,1.333333333,2,12,0,0,0,0,1.5,2,3,1,0,0,0,3,6,6,1.111111111,2,10,44,1.666666667,2,15,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,5,0,0,0,1,0
0,0.75,2,6,4.875,14,39,1.75,4,14,3,3,3,0,8,8,8,1,1,1,1,0,0,0,0.375,1,3,63,2,5,16,1,0
4,3.5,30,56,12.5,157,200,1.625,6,26,4,4,4,0,13,13,13,1,9,9,9,3,3,3,0.875,1,14,256,1.5,4,24,1,0
0,0.25,1,1,2,5,8,1,1,4,3,3,3,0,4,4,4,1,0,0,0,0,0,0,1,4,4,23,1,1,4,1,0
0,0.6,3,3,1.6,5,8,1.2,2,6,1,1,1,0,3,3,3,1,1,1,1,2,2,2,0.8,1,4,25,1.4,3,7,1,0
3,3.583333333,29,258,7.680555556,72,553,1.736111111,6,125,2,2,2,0,72,72,72,1,1,1,1,0,0,0,1.347222222,3,97,695,3.069444444,23,221,1,0
0,0.625,2,30,1.5,7,72,1.0625,2,51,5,7,10,0,24,48,48,1,4,8,8,0,0,0,0.375,2,18,195,1.1875,3,57,1,0
0,0.5,2,3,1.166666667,2,7,1,1,6,1,1,1,0,6,6,6,1,0,0,0,0,0,0,0.5,1,3,25,1,1,6,1,0
0,3.2,14,64,6.35,23,127,1.95,4,39,1,1,1,0,18,18,18,1,0,0,0,2,2,2,1.15,2,23,181,2.35,7,47,1,0
0,3.518518519,7,95,7.222222222,15,195,2.222222222,4,60,2,2,2,0,27,27,27,1,0,0,0,0,0,0,1.481481481,3,40,263,2.518518519,6,68,1,0
0,0,0,0,1.5,3,6,1,1,4,2,2,2,0,4,4,4,1,0,0,0,0,0,0,0.75,3,3,20,1,1,4,1,0
0,4.75,8,38,10.625,32,85,1.5,3,12,2,4,4,0,4,6,8,1,1,2,2,0,0,0,1.5,4,12,122,3.125,11,25,1,0
0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,7,1,1,1,1,0
0,0.5,1,1,2,3,4,1,1,2,1,1,1,0,2,2,2,1,0,0,0,0,0,0,1.5,2,3,13,1,1,2,1,0
0,0.5,2,2,2,5,8,1,1,4,2,2,2,0,4,4,4,1,1,1,1,0,0,0,2,3,8,23,1,1,4,1,0
3,3.285714286,14,23,6.714285714,29,47,1.428571429,3,10,3,3,3,0,7,7,7,1,0,0,0,0,0,0,0.571428571,2,4,74,1.714285714,4,12,1,0
2,2.083333333,6,25,4.583333333,15,55,1.333333333,2,16,4,4,4,0,11,11,11,1,0,0,0,0,0,0,0.583333333,1,7,93,1.666666667,5,20,1,0
0,1.9,4,19,5.8,16,58,2,4,20,3,3,3,0,10,10,10,1,0,0,0,0,0,0,0.9,2,9,87,2.5,6,25,1,0
2,3.166666667,22,38,5.416666667,34,65,1.166666667,4,14,2.5,5,5,0,6,10,12,1,0.5,1,1,0,0,0,1.083333333,4,13,111,1.333333333,3,16,1,0
0,0.666666667,1,2,1.666666667,3,5,1,1,3,1,1,1,0,3,3,3,1,0,0,0,0,0,0,0.666666667,2,2,17,1,1,3,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,1,2,4,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,4,0,0,0,0,0,0,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0.666666667,2,2,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0
0,0,0,0,0.666666667,2,2,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,2.333333333,3,7,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,1.25,2,5,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1.5,3,3,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,2,2,4,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1,1,2,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,0.75,1,3,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,2,2,4,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,1,1,3,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1,1,2,5,0,0,0,1,0
0,0.625,2,5,1.125,4,9,1.125,2,9,1,1,1,0,8,8,8,1,0,0,0,0,0,0,0.875,2,7,32,1.25,2,10,1,0
0,0,0,0,2.8,4,14,1,1,5,1,1,1,0,5,5,5,1,0,0,0,0,0,0,1,2,5,31,1.6,3,8,1,0
1,4,17,88,7.181818182,26,158,1.772727273,5,39,2,2,2,0,22,22,22,1,0,0,0,0,0,0,1.045454545,3,23,214,2.590909091,7,57,1,0
0,0.666666667,1,2,1.666666667,3,5,1,1,3,1,1,1,0,3,3,3,1,0,0,0,0,0,0,0.666666667,2,2,17,1,1,3,1,0
0,0.666666667,1,2,1.666666667,3,5,1,1,3,1,1,1,0,3,3,3,1,0,0,0,0,0,0,0.666666667,2,2,17,1,1,3,1,0
0,1.166666667,4,14,3,23,36,1.166666667,3,14,1,1,1,0,12,12,12,1,1,1,1,0,0,0,0.333333333,1,4,68,2.083333333,8,25,1,0
5,2.090909091,7,138,4.257575758,32,281,1.424242424,4,94,8,8,8,0,66,66,66,1,0,0,0,0,0,0,1.151515152,3,76,434,1.818181818,10,120,1,0
0,4,9,16,20.5,57,82,2.25,4,9,2,2,2,0,4,4,4,1,0,0,0,0,0,0,1.75,4,7,102,6,15,24,1,0
1,1.575,10,63,2.675,26,107,1.15,4,46,1.5,3,3,0,20,33,40,1,0,0,0,0,0,0,1.025,3,41,203,1.35,8,54,1,0
3,3.342857143,20,117,7.571428571,39,265,1.714285714,5,60,3,3,3,0,35,35,35,1,0,0,0,0,0,0,0.942857143,3,33,349,2.542857143,13,89,1,0
4,1.84,13,46,5.52,27,138,1.44,6,36,9,9,9,0,25,25,25,1,0,0,0,0,0,0,0.76,3,19,199,1.88,7,47,1,0
4,3.681818182,20,81,5.545454545,30,122,1.5,3,33,5,5,5,0,22,22,22,1,0,0,0,0,0,0,0.181818182,1,4,181,2.181818182,5,48,1,0
0,0,0,0,1.333333333,2,4,1,1,3,1,1,1,0,3,3,3,1,0,0,0,0,0,0,0.666666667,2,2,15,1,1,3,1,0
0,1.272727273,5,28,2.181818182,13,48,1.090909091,2,24,1,1,1,0,22,22,22,1,0,0,0,0,0,0,1.181818182,3,26,103,1.272727273,4,28,1,0
1,1.45,9,29,4.4,40,88,1.25,5,25,6,6,6,0,20,20,20,1,1,1,1,0,0,0,1,2,20,138,1.75,10,35,1,0
0,1.227272727,5,27,4.909090909,19,108,1.545454545,3,34,7,7,7,0,22,22,22,1,4,4,4,0,0,0,0.909090909,3,20,170,2.090909091,6,46,1,0
0,0.75,3,3,2.25,8,9,1,2,4,0,0,0,0,4,4,4,1,0,0,0,0,0,0,2,3,8,21,1.25,3,5,1,0
1,1.857142857,10,13,5,25,35,1.428571429,3,10,1,1,1,0,7,7,7,1,0,0,0,0,0,0,1.285714286,3,9,55,1.857142857,7,13,1,0
1,3.380952381,34,71,8.476190476,74,178,1.857142857,4,39,1.5,3,3,0,10.5,19,21,1,0.5,1,1,0,0,0,0.714285714,4,15,242,3.571428571,24,75,1,0
2,1.741935484,9,54,3.806451613,15,118,1.290322581,3,40,2.5,10,10,0,7,25,28,1,1,4,4,0.75,3,3,0.483870968,1,15,212,1.709677419,6,53,1,0
0,3,9,21,5.285714286,18,37,1.714285714,3,12,3,3,3,0,7,7,7,1,0,0,0,0,0,0,0.571428571,1,4,61,2.285714286,6,16,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,21,21,0,0,0,0,0,0,0,0.238095238,1,5,30,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,7,0,0,0,0,0,0,0,0.142857143,1,1,13,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,8,0,0,0,0,0,0,0,0.25,1,2,12,0,0,0,1,0
