ACD,FOUT_avg,FOUT_max,FOUT_sum,MLOC_avg,MLOC_max,MLOC_sum,NBD_avg,NBD_max,NBD_sum,NOF_avg,NOF_max,NOF_sum,NOI,NOM_avg,NOM_max,NOM_sum,NOT,NSF_avg,NSF_max,NSF_sum,NSM_avg,NSM_max,NSM_sum,PAR_avg,PAR_max,PAR_sum,TLOC,VG_avg,VG_max,VG_sum,CompilationUnit,bug
0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,1,1,1,1,0,0,0,0,0,0,13,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,14,14,14,0,0,0,0,1,1,1,1,0,0,0,0,0,0,18,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,14,14,14,0,0,0,0,1,1,1,1,0,0,0,0,0,0,18,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,517,517,517,597,597,597,2.57118928,11,1535,1121,0,0,0,1,3
0,0,0,0,0,0,0,0,0,0,12,12,12,0,0,0,0,1,1,1,1,0,0,0,0,0,0,16,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,1,1,1,1,0,0,0,0,0,0,13,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,11,11,11,0,0,0,0,1,1,1,1,0,0,0,0,0,0,15,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,12,12,12,0,0,0,0,1,1,1,1,0,0,0,0,0,0,16,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,1,1,1,1,0,0,0,0,0,0,12,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,1,1,1,1,0,0,0,0,0,0,13,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,1,1,1,1,0,0,0,0,0,0,28,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,12,12,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,14,14,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8,8,8,1,3,8,12,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,1,1,1,1,0,0,0,0,0,0,11,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,20,20,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,1,1,1,1,0,0,0,0,0,0,10,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,86,86,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,7,0,0,0,1,0
0,0.003344482,2,2,0.013377926,8,8,0.003344482,2,2,0,0,0,0,0,0,0,1,236,236,236,598,598,598,2.081939799,13,1245,850,0.003344482,2,2,1,6
0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,12,12,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,12,12,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,1,1,1,1,0,0,0,0,0,0,28,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,10,21,21,21,5.285714286,17,111,124,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,14,14,14,0,0,0,0,1,1,1,1,0,0,0,0,0,0,18,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,1,1,1,1,0,0,0,0,0,0,10,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,56,56,56,0,0,0,0,1,1,1,1,0,0,0,0,0,0,60,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,1,1,1,1,0,0,0,0,0,0,20,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,1,1,1,1,0,0,0,0,0,0,20,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,1,1,1,1,0,0,0,0,0,0,10,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,14,14,14,0,0,0,0,1,1,1,1,0,0,0,0,0,0,18,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,1,1,1,1,0,0,0,0,0,0,9,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,1,1,1,1,0,0,0,0,0,0,14,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,1,1,1,1,0,0,0,0,0,0,13,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,20,20,20,0,0,0,0,1,1,1,1,0,0,0,0,0,0,24,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,1,1,1,1,0,0,0,0,0,0,12,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,1,1,1,1,0,0,0,0,0,0,10,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,1,1,1,1,0,0,0,0,0,0,14,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,94,94,94,0,0,0,0,1,1,1,1,0,0,0,0,0,0,98,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,1,1,1,1,0,0,0,0,0,0,11,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,13,13,13,0,0,0,0,1,1,1,1,0,0,0,0,0,0,17,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,15,15,15,0,0,0,0,1,1,1,1,0,0,0,0,0,0,19,0,0,0,1,0
0,0.007194245,3,3,0.019184652,8,8,0.004796163,2,2,0,0,0,0,0,0,0,1,187,187,187,417,417,417,2.321342926,11,968,620,0.004796163,2,2,1,0
0,2.125,6,17,7.25,21,58,1.75,5,14,4,4,4,0,6,6,6,1,3,3,3,2,2,2,1.625,3,13,84,2.75,8,22,1,0
0,6.5,18,104,21.8125,59,349,2.625,4,42,8,8,8,0,15,15,15,1,7,7,7,1,1,1,0.5625,2,9,402,5,10,80,1,0
0,0.333333333,1,1,1.333333333,2,4,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0.666666667,1,2,13,1,1,3,1,0
0,0,0,0,1,1,2,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0.5,1,1,9,1,1,2,1,0
0,0,0,0,1,1,3,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0.666666667,1,2,12,1,1,3,1,0
0,0,0,0,1,1,4,1,1,4,0,0,0,0,4,4,4,1,0,0,0,0,0,0,0.25,1,1,15,1,1,4,1,0
0,3.948275862,50,229,26,120,1508,2.913793103,7,169,28,28,28,0,52,52,52,1,67,67,67,6,6,6,1.275862069,8,74,1744,5.965517241,31,346,1,0
0,1.166666667,3,7,1.666666667,6,10,1,2,6,0,0,0,0,6,6,6,1,0,0,0,0,0,0,0.5,1,3,25,1,2,6,1,0
0,1.05,9,21,5.65,46,113,1.2,3,24,4,4,4,0,20,20,20,1,0,0,0,0,0,0,0.5,2,10,161,1.6,8,32,1,0
0,0.733333333,6,11,8.466666667,104,127,1.266666667,5,19,11,11,11,0,11,11,11,1,4,4,4,4,4,4,0.133333333,1,2,213,2,16,30,1,0
0,1.125,3,9,12.875,37,103,2,4,16,0,0,0,0,6,6,6,1,2,2,2,2,2,2,0.375,1,3,144,3.375,12,27,1,0
0,0,0,0,1,1,4,1,1,4,0,0,0,0,4,4,4,1,0,0,0,0,0,0,0.25,1,1,15,1,1,4,1,0
0,1.235294118,5,21,3,14,51,1.294117647,3,22,1,1,1,0,17,17,17,1,0,0,0,0,0,0,0.294117647,1,5,90,1.764705882,9,30,1,0
0,0.333333333,2,3,1.666666667,6,15,1.111111111,2,10,1,1,1,0,9,9,9,1,0,0,0,0,0,0,0.444444444,1,4,37,1.111111111,2,10,1,0
0,0,0,0,1,1,5,1,1,5,0,0,0,0,5,5,5,1,0,0,0,0,0,0,0.4,1,2,18,1,1,5,1,0
0,2,4,4,7.5,14,15,1.5,2,3,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1,1,2,23,1.5,2,3,1,0
0,0.909090909,2,10,5.727272727,19,63,1.363636364,2,15,4,4,4,0,11,11,11,1,0,0,0,0,0,0,0.909090909,3,10,93,2.636363636,10,29,1,0
0,1.428571429,4,10,1.571428571,4,11,1,1,7,1,1,1,0,7,7,7,1,0,0,0,0,0,0,1.142857143,3,8,30,1,1,7,1,0
0,2.933333333,7,44,23.73333333,67,356,2.866666667,6,43,9,9,9,0,15,15,15,1,0,0,0,0,0,0,0.866666667,5,13,402,5.733333333,17,86,1,0
0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0
0,2.391304348,14,55,4.826086957,28,111,1.347826087,3,31,1,1,1,0,22,22,22,1,18,18,18,1,1,1,0.608695652,2,14,194,2.043478261,9,47,1,0
0,2,7,10,6.4,17,32,1.6,3,8,4,4,4,0,5,5,5,1,0,0,0,0,0,0,0.2,1,1,50,2.4,6,12,1,0
0,2.454545455,7,27,5.545454545,12,61,1.272727273,2,14,7,7,7,0,11,11,11,1,2,2,2,0,0,0,0.363636364,2,4,96,2,5,22,1,0
0,4.2,13,84,16.4,77,328,2,6,40,7,7,7,0,18,18,18,1,1,1,1,2,2,2,1.3,5,26,394,4.2,16,84,1,0
0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0
0,1.25,3,5,15.75,38,63,2.25,4,9,2.666666667,4,8,0,1.333333333,4,4,1,0.666666667,2,2,0,0,0,1,1,4,88,5,12,20,1,0
0,1.777777778,7,16,7.222222222,29,65,1.666666667,4,15,2,2,2,0,7,7,7,1,8,8,8,2,2,2,0.888888889,4,8,119,2.333333333,9,21,1,0
0,0.666666667,2,2,3.666666667,9,11,1.333333333,2,4,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1.333333333,2,4,21,2.333333333,5,7,1,0
0,2,4,4,6,11,12,1.5,2,3,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1.5,2,3,20,4,7,8,1,0
0,2.142857143,21,60,5.607142857,44,157,1.107142857,3,31,0,0,0,0,28,28,28,1,22,22,22,0,0,0,0.392857143,2,11,241,2.857142857,21,80,1,0
0,4.571428571,10,32,12.57142857,40,88,2,3,14,10,10,10,0,7,7,7,1,14,14,14,0,0,0,0.285714286,1,2,142,4.571428571,12,32,1,0
0,3.2,11,16,6.2,18,31,1.4,2,7,0,0,0,0,5,5,5,1,0,0,0,0,0,0,0.8,2,4,47,3.2,11,16,1,0
0,3.666666667,8,22,12.16666667,25,73,1.833333333,2,11,0,0,0,0,6,6,6,1,2,2,2,0,0,0,1.666666667,3,10,91,4.166666667,7,25,1,0
0,4.388888889,29,79,30.88888889,71,556,3,6,54,2,2,2,0,18,18,18,1,1,1,1,0,0,0,2.611111111,6,47,601,7.944444444,23,143,1,0
0,5.857142857,17,82,15.57142857,35,218,2.142857143,3,30,0,0,0,0,14,14,14,1,0,0,0,0,0,0,1,2,14,252,4,18,56,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,11,11,11,2.272727273,10,25,36,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9,9,9,1,3,9,13,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,1,1,1,1,0,0,0,0,0,0,11,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,34,34,34,1.205882353,4,41,38,0,0,0,1,0
0,0.014814815,6,6,0.041975309,17,17,0.004938272,2,2,0,0,0,0,0,0,0,1,459,459,459,405,405,405,2.940740741,12,1191,942,0.007407407,3,3,1,2
0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,1,1,1,1,0,0,0,0,0,0,10,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,1,1,1,1,0,0,0,0,0,0,10,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,1,1,1,1,0,0,0,0,0,0,9,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,26,26,26,0,0,0,0,1,1,1,1,0,0,0,0,0,0,30,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,23,23,23,0,0,0,0,1,1,1,1,0,0,0,0,0,0,27,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,13,13,13,0,0,0,0,1,1,1,1,0,0,0,0,0,0,17,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,1,1,1,1,0,0,0,0,0,0,14,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,1,1,1,1,0,0,0,0,0,0,12,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,1,1,1,1,0,0,0,0,0,0,14,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,1,1,1,1,0,0,0,0,0,0,10,0,0,0,1,0
0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,8,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,15,15,15,0,0,0,0,1,1,1,1,0,0,0,0,0,0,19,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,1,1,1,1,0,0,0,0,0,0,9,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,21,21,21,0,0,0,0,1,1,1,1,0,0,0,0,0,0,25,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,1,1,1,1,0,0,0,0,0,0,9,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0
0,1.542682927,7,253,3.56097561,12,584,1.012195122,3,166,1,1,1,0,83,83,83,1,4,4,4,81,81,81,0.987804878,1,162,923,1.506097561,3,247,1,0
0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,6,0,0,0,1,0
0,0.019047619,2,2,0.047619048,5,5,0.00952381,1,1,0,0,0,0,0,0,0,1,225,225,225,105,105,105,3.733333333,11,392,396,0.019047619,2,2,1,0
0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,9,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,9,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,1,1,1,1,0,0,0,0,0,0,11,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,1,1,1,1,0,0,0,0,0,0,14,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,1,1,1,1,0,0,0,0,0,0,10,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,15,15,15,0,0,0,0,1,1,1,1,0,0,0,0,0,0,19,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,15,15,15,0,0,0,0,1,1,1,1,0,0,0,0,0,0,19,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,11,11,11,0,0,0,0,1,1,1,1,0,0,0,0,0,0,16,0,0,0,1,0
0,0.954545455,1,21,1,1,22,1,1,22,0,0,0,0,22,22,22,1,0,0,0,0,0,0,4.181818182,8,92,70,1,1,22,1,0
0,0.75,1,3,1,1,4,1,1,4,0,0,0,0,4,4,4,1,0,0,0,0,0,0,2.25,5,9,16,1,1,4,1,0
0,0.666666667,1,2,1,1,3,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1.333333333,2,4,13,1,1,3,1,0
0,0.5,1,1,1,1,2,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1.5,2,3,10,1,1,2,1,0
0,0.833333333,1,5,1,1,6,1,1,6,0,0,0,0,6,6,6,1,0,0,0,0,0,0,1.833333333,3,11,25,1,1,6,1,0
0,2.6,10,13,5.2,22,26,1.4,3,7,0,0,0,0,5,5,5,1,0,0,0,0,0,0,3.6,8,18,41,1.4,3,7,1,0
0,0.8,1,4,1,1,5,1,1,5,0,0,0,0,5,5,5,1,0,0,0,0,0,0,1.2,3,6,19,1,1,5,1,0
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,6,1,1,1,1,0
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,6,1,1,1,1,0
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,6,1,1,1,1,0
0,0.5,1,1,1,1,2,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1,1,2,9,1,1,2,1,0
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,7,1,1,1,1,0
0,0.666666667,1,2,1.333333333,2,4,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,3.333333333,5,10,24,1.333333333,2,4,1,0
0,0.5,1,1,1,1,2,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1,1,2,10,1,1,2,1,0
0,0.5,1,1,1,1,2,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,2.5,4,5,10,1,1,2,1,0
0,0.8,1,4,1,1,5,1,1,5,0,0,0,0,5,5,5,1,0,0,0,0,0,0,1,1,5,20,1,1,5,1,0
0,0.666666667,1,2,1,1,3,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1.666666667,3,5,14,1,1,3,1,0
0,0.8,1,4,1,1,5,1,1,5,0,0,0,0,5,5,5,1,0,0,0,0,0,0,0.6,2,3,20,1,1,5,1,0
0,0.666666667,1,2,1,1,3,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0.666666667,1,2,13,1,1,3,1,0
0,1.333333333,5,12,2.333333333,13,21,1.111111111,2,10,0,0,0,0,9,9,9,1,0,0,0,0,0,0,1.888888889,6,17,44,1.222222222,3,11,1,0
0,0.5,1,1,1,1,2,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1,1,2,9,1,1,2,1,0
0,0.5,1,1,1,1,2,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1,1,2,10,1,1,2,1,0
0,0.857142857,1,6,1,1,7,1,1,7,0,0,0,0,7,7,7,1,0,0,0,0,0,0,0.857142857,2,6,25,1,1,7,1,0
0,0.5,1,1,1,1,2,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1,1,2,10,1,1,2,1,0
0,0.5,1,1,1,1,2,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1.5,2,3,10,1,1,2,1,0
0,0.5,1,1,1,1,2,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1,1,2,9,1,1,2,1,0
0,1.5,3,18,3.833333333,9,46,1.583333333,2,19,0,0,0,0,12,12,12,1,0,0,0,0,0,0,2.916666667,6,35,114,1.75,3,21,1,0
0,0.833333333,1,5,1,1,6,1,1,6,0,0,0,0,6,6,6,1,0,0,0,0,0,0,1.5,3,9,24,1,1,6,1,0
0,3.153846154,16,41,7.230769231,44,94,1.538461538,4,20,0,0,0,0,13,13,13,1,0,0,0,0,0,0,2.076923077,5,27,125,2.615384615,16,34,1,0
0,0.6,1,3,1,1,5,1,1,5,1,1,1,0,5,5,5,1,0,0,0,0,0,0,0.6,2,3,20,1,1,5,1,0
0,0.666666667,1,2,1,1,3,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,2.666666667,4,8,14,1,1,3,1,0
0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,1,1,1,1,0,0,0,0,0,0,10,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,1,1,1,1,0,0,0,0,0,0,28,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,30,30,30,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,1,1,1,1,0,0,0,0,0,0,13,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,1,1,1,1,0,0,0,0,0,0,13,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,1,1,1,1,0,0,0,0,0,0,9,0,0,0,1,0
