$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,$<bug
3,1,0,0,13,3,0,0,3,2,57,0,0,0,0.444444444,0,0,18,1,0.6667,0
3,5,0,4,8,0,2,2,3,0.5,32,1,1,0.894736842,0.555555556,0,0,9,1,0.6667,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
2,5,0,2,6,0,1,1,2,1,22,1,0,0.944444444,0.666666667,0,0,9,1,0.5,0
6,0,2,16,27,9,2,14,2,1,161,0,0,0,0.5,0,0,25.33333333,1,0.6667,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
11,1,0,13,24,39,5,12,11,0.8,101,1,4,0,0.272727273,0,0,7.818181818,1,0.9091,0
8,3,0,12,30,0,1,12,5,0.642857143,114,1,2,0.76,0.314285714,0,0,12.75,2,0.875,0
5,3,0,10,20,0,2,10,1,0.5625,74,1,2,0.88,0.375,1,1,13,1,0.6,0
1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,1,1,0
2,1,0,2,3,1,0,2,2,2,7,0,0,0,0.75,0,0,2.5,1,0.5,0
7,3,0,27,64,1,1,27,3,0.555555556,357,1,2,0.76,0.314285714,0,0,49.57142857,3,1.1429,0
12,3,0,11,26,44,1,10,8,0.727272727,121,1,3,0.666666667,0.233766234,1,1,8.75,2,0.8333,0
4,4,0,1,6,0,1,0,3,0.666666667,37,1,0,0.972222222,0.45,0,0,7.75,2,0.75,0
23,2,0,19,33,217,4,18,23,0.636363636,247,1,3,0.435897436,0.241545894,1,2,9.608695652,2,1,0
3,2,0,1,5,3,0,1,3,2,12,0,0,0.923076923,0.666666667,1,2,3,1,0.3333,0
15,5,0,11,46,27,1,11,10,0.69047619,279,1,1,0.723404255,0.222222222,1,1,17.2,3,1,0
2,0,0,5,8,1,1,4,2,2,32,0,0,0,0.75,0,0,15,1,0.5,0
4,0,2,5,24,6,2,3,1,2,93,0,0,0,0.4,0,0,22.25,4,1.5,0
14,3,0,11,52,59,3,10,9,0.692307692,349,1,1,0.676470588,0.243589744,2,4,23.78571429,4,1.4286,0
5,2,0,7,13,0,2,5,4,0,64,1,1,0.692307692,0.45,1,1,11.6,1,0.8,0
2,1,0,2,2,1,1,1,2,2,2,0,0,0,1,0,0,0,1,1,0
14,0,0,23,42,61,5,19,5,0.89010989,182,0.571428571,3,0,0.201923077,0,0,11.5,2,1,0
8,1,0,2,22,10,0,2,6,0.714285714,188,1,0,0,0.285714286,0,0,22,2,1,0
9,3,0,8,24,16,3,8,7,0.125,108,1,1,0.793103448,0.333333333,2,3,10.88888889,1,0.6667,0
13,0,0,16,29,52,4,13,4,0.854166667,120,1,1,0,0.202380952,0,0,7.923076923,2,1,0
3,1,0,3,9,0,1,2,3,0,31,1,0,0,0.5,0,0,9,1,0.6667,0
4,3,0,3,22,0,1,3,2,0.333333333,86,1,0,0.884615385,0.4375,2,3,20.25,3,1.25,0
2,1,0,6,8,1,0,6,2,2,23,0,0,0,0.75,0,0,10.5,1,0.5,0
20,3,0,18,53,126,4,17,14,0.782894737,299,1,2,0.714285714,0.16,1,1,13.55,2,1.05,0
4,3,0,3,5,4,1,3,4,0.666666667,22,1,1,0.5,0.5,0,0,4.25,1,0.75,0
2,1,0,10,12,0,2,8,2,0,49,1,2,0,0.583333333,0,0,22.5,1,0.5,0
3,1,0,4,9,0,1,3,3,0,27,1,1,0,0.555555556,0,0,7.666666667,1,0.6667,0
5,3,0,8,35,0,1,8,5,0.375,163,1,0,0.826086957,0.4,0,0,31.2,1,0.8,0
3,1,0,5,5,0,1,4,3,0,24,1,0,0,1,0,0,6.666666667,1,0.6667,0
9,1,0,11,9,36,6,5,9,2,9,0,0,0,0.349206349,0,0,0,1,1,0
3,2,0,4,7,3,1,3,1,2,330,0,0,0.666666667,1,1,1,109,1,0.6667,0
26,1,0,5,38,251,5,0,25,0.84,241,1,0,0,0.292307692,0,0,8,6,1.2308,0
2,5,0,2,6,0,1,1,2,1,21,1,0,0.944444444,0.75,0,0,8.5,1,0.5,0
20,1,2,101,54,168,98,5,12,0.954887218,352,0.285714286,0,0,0.219298246,0,0,16.25,3,1.15,0
5,3,0,19,43,2,3,19,3,0.5,157,1,1,0.846153846,0.466666667,1,1,30,1,0.8,0
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
21,2,1,15,49,142,1,14,12,0.808333333,276,1,2,0.4,0.2,1,2,11.85714286,3,1,0
9,1,2,9,24,30,4,7,7,0.625,97,1,0,0,0.26984127,0,0,9.666666667,2,1,0
2,3,0,7,14,1,0,7,1,2,42,0,0,0.958333333,0.666666667,1,2,20,1,0.5,0
16,3,0,8,33,48,1,8,14,0.4,188,1,0,0.621621622,0.2625,2,7,10.6875,4,1.3125,0
9,3,0,9,20,26,1,9,6,0.84375,81,0.75,1,0.793103448,0.325,1,1,7.555555556,2,0.7778,0
3,5,0,4,10,0,1,3,3,0.5,34,1,1,0.894736842,0.555555556,0,0,9.666666667,1,0.6667,0
9,0,0,5,24,0,1,4,9,0,213,1,1,0,0.37037037,0,0,22.55555556,1,0.8889,0
1,5,0,2,2,0,1,1,1,2,7,1,0,1,1,0,0,5,0,0,0
2,5,0,2,7,0,1,1,2,0,25,1,0,0.944444444,0.666666667,0,0,11,1,0.5,0
3,1,0,4,3,3,3,1,3,2,3,0,0,0,0.833333333,0,0,0,1,1,0
9,2,0,9,13,0,1,8,9,0.25,92,1,2,0.25,0.416666667,0,0,9,1,0.6667,0
11,2,0,14,22,29,0,14,11,0.82,101,1,2,0.523809524,0.340909091,0,0,7.727272727,1,0.9091,0
6,1,0,11,39,9,1,10,3,0.4,189,1,0,0.428571429,0.333333333,0,0,30.33333333,5,1.3333,0
14,1,0,4,33,39,0,4,13,0.692307692,231,1,1,0,0.261538462,0,0,15.14285714,1,0.8571,0
13,2,0,16,27,36,9,11,10,0.880952381,119,1,4,0.541666667,0.185185185,1,1,7.615384615,2,0.9231,0
7,3,0,10,22,0,2,10,2,0.733333333,88,1,4,0.814814815,0.3,1,1,10.85714286,1,0.7143,0
6,3,0,8,37,3,1,8,4,0.666666667,151,1,1,0.814814815,0.305555556,1,1,23.66666667,1,0.8333,0
3,2,0,1,5,3,0,1,3,2,12,0,0,0.923076923,0.666666667,1,2,3,1,0.3333,0
12,3,0,8,19,60,1,8,9,0.363636364,101,1,0,0.620689655,0.354166667,1,1,7.333333333,3,1.1667,0
3,1,0,3,6,3,1,2,3,2,14,0,0,0,1,0,0,3.666666667,1,0.6667,0
3,5,0,4,8,0,1,3,3,0.5,32,1,2,0.894736842,0.555555556,0,0,9,1,0.6667,0
23,1,0,2,42,237,0,2,22,0.075757576,230,1,0,0,0.381818182,0,0,8.869565217,2,1.4348,0
7,1,0,5,23,21,4,3,6,2,112,0,0,0,0.607142857,0,0,15,4,2,0
2,3,0,4,7,1,0,4,1,2,17,0,0,0.958333333,0.666666667,1,1,7.5,1,0.5,0
2,1,0,6,2,1,6,0,2,2,2,0,0,0,1,0,0,0,1,1,0
3,1,0,5,6,1,2,3,3,0,31,1,1,0,0.5,0,0,9,1,0.6667,0
2,3,0,3,5,1,1,3,1,2,17,0,0,0.958333333,0.666666667,1,2,7.5,1,0.5,0
2,1,0,31,2,1,31,0,2,2,2,0,0,0,0.833333333,0,0,0,1,1,0
8,2,0,5,24,0,0,5,8,0.5,139,1,0,0.72,0.4375,1,4,16.125,3,1.25,0
11,2,0,19,18,47,5,17,11,0.9,82,1,0,0.62962963,0.181818182,1,1,6.090909091,1,0.9091,0
24,2,0,13,37,264,5,10,19,0.804347826,186,1,1,0.631578947,0.220238095,1,2,6.666666667,1,0.875,0
1,1,0,188,1,0,187,1,1,2,1,0,0,0,1,0,0,0,1,1,0
1,5,0,2,6,0,1,1,1,2,14,1,0,1,1,0,0,12,0,0,0
7,1,0,3,12,9,1,2,7,0,59,1,1,0,0.5,0,0,7.285714286,1,0.8571,0
3,1,0,4,9,1,1,3,3,0,47,1,0,0,0.5,0,0,14.33333333,2,1,0
13,1,0,4,23,0,1,3,13,0,70,1,1,0,0.326923077,0,0,4.307692308,1,0.9231,0
9,1,0,6,34,10,1,5,8,0.5,185,0.666666667,0,0,0.333333333,0,0,19.22222222,4,1.8889,0
7,3,0,17,43,1,2,17,2,0.766666667,219,1,2,0.791666667,0.291666667,0,0,29.57142857,1,0.7143,0
6,1,4,5,7,9,5,0,5,0.6,23,1,0,0,0.5,0,0,2.666666667,1,0.6667,0
2,4,0,3,5,0,0,3,1,0,13,1,1,1,1,0,0,5,0,0,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
4,2,0,6,7,4,5,1,2,0.916666667,56,0.25,4,0.857142857,0.444444444,1,1,12,1,0.5,0
3,1,0,3,5,1,1,2,1,0.5,14,1,0,0.8,1,0,0,3.333333333,1,0.3333,0
2,6,0,5,10,0,1,4,1,0,42,1,0,0.954545455,0.6,1,1,19.5,3,1.5,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
1,1,0,9,1,0,8,1,1,2,1,0,0,0,1,0,0,0,1,1,0
32,1,0,3,67,484,1,3,21,0.854070661,651,0.523809524,0,0,0.253456221,0,0,18.6875,7,1.7813,0
6,3,0,10,18,7,3,8,3,0.7,85,1,1,0.84,0.36,0,0,12.83333333,2,0.8333,0
1,0,0,5,4,0,3,2,1,2,9,0,0,0,1,0,0,8,0,0,0
23,1,0,11,38,157,10,1,22,0.829545455,241,1,0,0,0.286956522,0,0,9.130434783,3,1.0435,0
3,2,0,1,5,3,0,1,3,2,12,0,0,0.923076923,0.666666667,1,2,3,1,0.3333,0
12,1,0,14,32,16,3,14,9,0.795454545,104,1,4,0,0.345454545,0,0,7.333333333,1,0.8333,0
3,2,0,1,5,3,0,1,3,2,12,0,0,0.923076923,0.666666667,1,2,3,1,0.3333,0
9,1,0,8,29,22,1,7,5,0.8,126,1,3,0,0.3125,0,0,12.44444444,3,1.2222,0
15,2,0,18,28,101,5,17,13,0.75,118,1,2,0.548387097,0.2,1,1,6.733333333,2,1.0667,0
10,4,0,4,19,7,1,3,9,0.666666667,120,1,0,0.789473684,0.425,1,2,10.6,1,0.8,0
7,3,0,23,36,21,1,23,2,2,213,0,0,0.821428571,0.476190476,2,2,29.42857143,4,1.1429,0
19,2,0,22,32,133,7,19,18,0.644444444,174,1,2,0.485714286,0.157894737,1,1,7.894736842,2,1,0
4,0,0,10,19,2,1,9,1,0.5,71,1,0,0,0.375,0,0,16.25,2,1,0
9,1,7,11,17,24,7,4,5,0.375,125,1,2,0,0.444444444,0,0,12.66666667,2,1,0
4,2,0,3,7,4,2,1,2,0.962962963,111,0.111111111,9,0.857142857,0.444444444,1,1,24.5,1,0.5,0
5,1,0,0,7,2,0,0,5,0.625,29,0.5,0,0,0.466666667,0,0,4.4,1,0.8,0
1,1,0,28,1,0,28,0,1,2,1,0,0,0,1,0,0,0,1,1,0
6,6,0,12,22,11,1,12,5,0.6,87,1,1,0.857142857,0.305555556,0,0,13.16666667,1,0.8333,0
10,4,0,9,41,17,1,9,3,0.666666667,218,1,2,0.80952381,0.296296296,2,4,20.5,3,1.1,0
6,3,0,9,11,3,2,9,3,0.666666667,43,1,2,0.826086957,0.28,0,0,5.666666667,1,0.6667,0
1,1,0,4,1,0,4,0,1,2,1,0,0,0,1,0,0,0,1,1,0
8,1,0,1,36,0,1,0,8,0.142857143,190,1,0,0,0.333333333,0,0,22.5,4,1.875,0
2,1,0,11,2,1,11,0,2,2,2,0,0,0,0.833333333,0,0,0,1,1,0
4,1,6,8,12,6,6,2,3,2,37,0,0,0,0.5625,0,0,8.25,2,1,0
27,2,0,25,72,339,3,24,23,0.912087912,315,0.857142857,2,0.404761905,0.144230769,1,2,10.40740741,2,1.037,0
11,3,2,8,30,37,2,6,4,0.666666667,122,1,1,0.7,0.3,1,1,9.818181818,1,0.8182,0
3,2,0,2,4,1,1,1,3,0.5,15,1,0,0.666666667,0.666666667,0,0,3.666666667,1,0.6667,0
5,1,0,6,10,2,0,6,4,0.5,44,1,1,0,0.583333333,0,0,7.4,2,0.8,0
19,1,1,7,35,137,1,6,16,0.857142857,183,1,1,0,0.157894737,0,0,8.263157895,2,1,0
2,1,0,2,5,1,1,1,2,2,16,0,0,0,0.666666667,0,0,7,3,1.5,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
12,2,0,12,35,32,3,11,4,0.863636364,184,1,2,0.565217391,0.194805195,1,1,13.66666667,3,1.0833,0
3,2,0,1,5,3,0,1,3,2,12,0,0,0.923076923,0.666666667,1,2,3,1,0.3333,0
3,2,0,5,18,3,2,3,3,2,65,0,0,0.882352941,0.416666667,0,0,20.66666667,4,1.6667,0
4,1,0,3,9,0,0,3,4,0.333333333,34,1,0,0,0.5,0,0,7.25,2,1,0
3,1,0,4,5,3,1,4,3,2,20,0,0,0,0.833333333,0,0,5.666666667,1,0.6667,0
6,6,0,3,16,7,1,2,5,0.8,80,1,0,0.782608696,0.416666667,0,0,11.66666667,3,1.1667,0
3,4,1,9,15,3,1,8,1,2,50,0,0,0.928571429,0.666666667,2,2,15.66666667,1,0.6667,0
14,1,0,3,22,59,0,3,13,0.753846154,125,1,0,0,0.178571429,0,0,7.571428571,1,0.7857,0
5,1,0,19,54,4,1,18,3,0.25,274,1,0,0.5,0.5,0,0,53.6,1,0.6,0
18,1,0,116,18,153,116,0,18,2,18,0,0,0,0.666666667,0,0,0,1,1,0
4,2,0,11,7,4,10,1,2,0.952380952,89,0.142857143,7,0.857142857,0.444444444,1,1,19.5,1,0.5,0
0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3,0,0,10,13,1,1,9,2,0.5,66,1,0,0,0.75,0,0,20.66666667,1,0.3333,0
23,3,0,7,34,137,3,6,21,0.772727273,230,1,0,0.56097561,0.402173913,2,6,8.782608696,4,0.9565,0
9,2,0,11,30,26,2,11,3,0.857142857,164,0.857142857,4,0.529411765,0.377777778,0,0,16.44444444,1,0.8889,0
3,1,0,2,15,3,1,1,0,2,63,0,0,0,0.5,0,0,20,1,0.6667,0
2,2,0,4,12,1,2,2,2,2,31,0,0,0.964285714,0.75,0,0,14.5,1,0.5,0
18,1,0,27,62,119,3,27,6,0.745098039,356,1,2,0,0.235294118,0,0,18.61111111,6,1.6111,0
1,2,0,1,2,0,0,1,1,2,7,1,0,1,1,0,0,3,0,0,0
6,4,0,6,17,0,1,5,4,0.4,85,1,1,0.857142857,0.4,1,2,12.83333333,1,0.8333,0
8,4,0,8,12,26,3,8,8,0.857142857,43,1,0,0.75862069,0.416666667,1,1,4.25,1,0.875,0
6,2,0,5,16,7,1,5,2,0.7,59,1,0,0.6,0.36,1,1,8.5,2,0.8333,0
2,5,1,3,10,0,1,2,1,0,44,1,0,0.952380952,0.75,1,1,20,2,1,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
3,1,0,37,3,3,36,2,3,2,3,0,0,0,0.555555556,0,0,0,1,1,0
1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,1,1,0
4,2,0,1,6,0,0,1,4,0.333333333,22,1,0,0.666666667,0.583333333,0,0,4.25,1,0.5,0
4,3,0,9,8,2,2,9,2,0.777777778,33,1,2,0.904761905,0.4,0,0,6.5,1,0.5,0
7,3,0,12,28,0,1,12,2,0.633333333,227,0.8,2,0.791666667,0.333333333,0,0,30.71428571,3,1,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
18,2,0,9,20,147,4,7,14,0.705882353,100,1,1,0.692307692,0.259259259,1,3,4.5,1,0.8889,0
4,0,0,10,18,4,1,9,3,0.666666667,81,1,0,0,0.4375,0,0,19,6,2.25,0
1,4,3,4,2,0,4,0,1,2,7,1,0,1,1,0,0,5,0,0,0
2,5,0,4,8,0,1,4,2,0,22,1,1,0.947368421,0.666666667,0,0,9.5,1,0.5,0
6,2,4,9,14,7,4,5,5,0.6,49,1,2,0.722222222,0.375,0,0,6.833333333,2,1,0
20,2,0,11,25,184,6,7,15,0.842105263,114,1,1,0.666666667,0.241666667,1,3,4.65,1,0.9,0
1,1,0,5,1,0,2,3,1,2,1,0,0,0,1,0,0,0,1,1,0
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,1,0,31,0,0,30,1,0,2,0,0,0,0,0,0,0,0,0,0,0
7,3,0,7,13,0,3,4,5,0.166666667,41,1,1,0.807692308,0.476190476,1,1,4.714285714,1,0.7143,0
4,1,0,9,12,2,3,7,3,0.666666667,52,1,3,0,0.4,0,0,11.25,1,0.75,0
19,2,0,10,24,165,4,8,15,0.833333333,109,1,1,0.679245283,0.245614035,1,3,4.684210526,1,0.8947,0
5,3,0,14,29,0,1,14,2,0.5,129,1,2,0.88,0.4375,1,1,24.4,5,1.4,0
3,2,0,1,5,3,0,1,3,2,12,0,0,0.923076923,0.666666667,1,2,3,1,0.3333,0
8,1,0,4,20,26,0,4,7,0.714285714,83,1,1,0,0.25,0,0,9.25,2,1,0
6,4,0,10,28,5,1,10,3,0.5,128,0.5,1,0.8,0.305555556,1,1,20,1,0.8333,0
12,3,0,17,29,52,6,16,12,0.681818182,140,1,2,0.65625,0.191666667,1,1,10.5,2,1,0
3,2,0,4,7,3,1,3,1,2,308,0,0,0.666666667,1,1,1,101.6666667,1,0.6667,0
8,1,0,12,24,12,1,11,7,0.771428571,100,1,4,0,0.30952381,0,0,10.875,3,1.125,0
1,1,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0,1,1,0
2,1,0,1,7,1,0,1,2,2,26,0,0,0,0.75,0,0,12,1,0.5,0
2,1,0,3,3,1,3,1,2,2,7,0,0,0,0.666666667,0,0,2.5,1,0.5,0
6,1,0,4,11,0,4,0,6,0.4,57,1,0,0,0.5,0,0,8,2,0.8333,0
1,1,0,5,1,0,3,2,1,2,1,0,0,0,1,0,0,0,1,1,0
